,Article,Predictions,Labels,Logit_real(0),Logit_fake(1)
536,536,0,0,2.0031208992004395,-2.050415515899658
537,537,0,0,2.8262155055999756,-3.0961532592773438
538,538,0,1,3.343404769897461,-3.7505271434783936
539,539,0,0,3.3026576042175293,-3.7586421966552734
540,540,0,0,3.9506726264953613,-4.713535785675049
541,541,0,0,3.657829999923706,-4.259325981140137
542,542,0,0,3.7947559356689453,-4.402412414550781
543,543,1,1,-3.0147805213928223,3.6291160583496094
544,544,0,0,3.557560443878174,-4.1088409423828125
545,545,1,1,-2.835452079772949,3.401705741882324
546,546,0,0,2.469618320465088,-2.77187180519104
547,547,0,1,2.3224148750305176,-2.5027430057525635
548,548,1,1,-3.554307699203491,4.337262153625488
549,549,1,1,-3.5499048233032227,4.291077613830566
550,550,0,0,0.9538071751594543,-1.0371322631835938
551,551,0,0,0.5576258897781372,-0.5322540402412415
552,552,0,0,3.7328505516052246,-4.288493633270264
553,553,0,0,3.9789044857025146,-4.714080333709717
554,554,0,0,3.2878847122192383,-3.7851152420043945
555,555,0,0,3.418410301208496,-3.895880937576294
556,556,0,0,2.78202486038208,-3.0066747665405273
557,557,0,0,3.4977025985717773,-4.007220268249512
558,558,1,1,-2.2391927242279053,2.725154399871826
559,559,1,1,-1.610666036605835,1.9738101959228516
560,560,0,0,3.837913751602173,-4.49589729309082
561,561,0,0,3.5416014194488525,-4.071834564208984
562,562,0,0,3.2424423694610596,-3.7138547897338867
563,563,0,0,3.876108169555664,-4.531086444854736
564,564,0,0,3.0923705101013184,-3.4751150608062744
565,565,0,0,2.856959342956543,-3.1997408866882324
566,566,0,1,3.3989098072052,-3.9458682537078857
567,567,0,0,3.805514335632324,-4.384610176086426
568,568,1,1,-3.528486967086792,4.255001068115234
569,569,0,1,3.7381749153137207,-4.261850357055664
570,570,0,0,4.035826683044434,-4.729623794555664
571,571,0,0,3.858062982559204,-4.489370346069336
572,572,0,0,3.6968917846679688,-4.3489274978637695
573,573,0,0,2.6780166625976562,-2.93639874458313
574,574,0,1,3.8168015480041504,-4.463824272155762
575,575,0,0,3.5796360969543457,-4.126750946044922
576,576,0,0,3.7233290672302246,-4.245287895202637
577,577,0,0,3.753396987915039,-4.407692909240723
578,578,0,0,1.963442325592041,-2.044069766998291
579,579,0,1,3.5970940589904785,-4.127002716064453
580,580,0,0,3.4546356201171875,-3.9785208702087402
581,581,0,1,2.2107059955596924,-2.374683380126953
582,582,1,1,-0.11065758019685745,0.19239068031311035
583,583,1,0,-1.4155685901641846,1.8820284605026245
584,584,0,0,3.439328193664551,-3.9746460914611816
585,585,0,0,2.7312865257263184,-2.9607434272766113
586,586,0,0,3.640669822692871,-4.262703895568848
587,587,1,1,-3.513606548309326,4.3369035720825195
588,588,1,1,-3.6269710063934326,4.471909523010254
589,589,0,0,3.5865931510925293,-4.153815746307373
590,590,0,0,0.4241900146007538,-0.506881058216095
591,591,0,0,3.8459863662719727,-4.5287628173828125
592,592,0,0,3.898068428039551,-4.547155380249023
593,593,0,0,3.551487922668457,-4.134111404418945
594,594,1,1,-0.30725353956222534,0.36823776364326477
595,595,1,1,-3.323195219039917,3.999150514602661
596,596,0,1,2.549161911010742,-2.744480609893799
597,597,0,0,3.247159481048584,-3.697263717651367
598,598,0,0,3.7473621368408203,-4.374089241027832
599,599,0,0,3.6019225120544434,-4.165307521820068
600,600,0,0,3.297541618347168,-3.595773935317993
601,601,0,0,3.326072931289673,-3.7336230278015137
602,602,0,0,3.6000804901123047,-4.1398820877075195
603,603,1,0,-0.4580017626285553,0.5700733661651611
604,604,0,0,3.5157179832458496,-4.006335258483887
605,605,0,1,3.3057150840759277,-3.82338809967041
606,606,0,0,3.201824903488159,-3.80470609664917
607,607,0,0,3.8045148849487305,-4.427419185638428
608,608,0,0,3.6553425788879395,-4.251950263977051
609,609,0,0,3.2980008125305176,-3.778994560241699
610,610,0,0,3.7569963932037354,-4.383053779602051
611,611,0,0,3.5609922409057617,-4.117382526397705
612,612,1,1,-3.040706157684326,3.624267101287842
613,613,0,1,0.33890143036842346,-0.2758956849575043
614,614,0,1,0.005869394633919001,-0.10532975941896439
615,615,0,0,3.576507568359375,-4.1401567459106445
616,616,1,1,-0.8651442527770996,1.0201339721679688
617,617,0,0,3.8780035972595215,-4.498569011688232
618,618,0,0,2.8347315788269043,-3.2081642150878906
619,619,0,0,3.3156895637512207,-3.7831552028656006
620,620,0,0,3.8812127113342285,-4.569462299346924
621,621,1,1,-2.333223819732666,2.7929835319519043
622,622,0,1,3.116334915161133,-3.5244226455688477
623,623,0,0,1.745917558670044,-1.819993257522583
624,624,1,1,-1.2490352392196655,1.4405672550201416
625,625,0,0,3.0304555892944336,-3.4158482551574707
626,626,0,0,3.7579140663146973,-4.388263702392578
627,627,0,0,3.793114185333252,-4.446359634399414
628,628,1,1,-3.436286449432373,4.167189598083496
629,629,0,0,3.619441270828247,-4.164333343505859
630,630,1,1,-1.123136281967163,1.3056901693344116
631,631,1,1,-3.0656228065490723,3.6740167140960693
632,632,0,0,2.978724956512451,-3.3703935146331787
633,633,0,0,3.4844038486480713,-4.043198585510254
634,634,0,0,3.2071433067321777,-3.6583735942840576
635,635,0,0,3.7399587631225586,-4.432989120483398
636,636,1,1,-2.5899171829223633,3.032376289367676
637,637,0,0,3.505415916442871,-4.143259048461914
638,638,0,0,3.7081360816955566,-4.295753479003906
639,639,0,0,3.200575351715088,-3.6599204540252686
640,640,0,0,1.8920562267303467,-2.095642566680908
641,641,0,0,3.7936086654663086,-4.463894844055176
642,642,0,0,3.7628722190856934,-4.278962135314941
643,643,0,0,2.3787527084350586,-2.592184066772461
644,644,1,0,-0.7656720876693726,0.8845204710960388
645,645,0,0,3.866488456726074,-4.498064994812012
646,646,0,0,3.495624542236328,-4.02200174331665
647,647,1,1,-1.65859055519104,1.8847490549087524
648,648,1,1,-3.4407639503479004,4.16663932800293
649,649,0,1,0.9707998037338257,-0.9084435105323792
650,650,0,1,2.52901029586792,-2.8823466300964355
651,651,0,0,3.902327537536621,-4.524359703063965
652,652,0,0,3.7182953357696533,-4.315199851989746
653,653,0,0,3.3844594955444336,-3.8688879013061523
654,654,0,0,3.3269824981689453,-3.876929759979248
655,655,0,0,3.8300838470458984,-4.624395847320557
656,656,0,0,3.196201801300049,-3.5277109146118164
657,657,0,0,2.405367374420166,-2.6187338829040527
658,658,0,0,3.969943046569824,-4.650059223175049
659,659,0,0,3.594177722930908,-4.141685485839844
660,660,0,0,3.591122627258301,-4.192927360534668
661,661,0,0,3.4702961444854736,-4.027509689331055
662,662,0,0,3.6388731002807617,-4.245903968811035
663,663,0,0,3.443533420562744,-3.9523117542266846
664,664,0,0,3.9331624507904053,-4.600480079650879
665,665,0,0,3.329031467437744,-3.9054884910583496
666,666,0,0,3.5165324211120605,-3.9301257133483887
667,667,0,0,3.396974563598633,-3.894287586212158
668,668,1,0,-0.42995205521583557,0.504662811756134
669,669,0,0,2.7943341732025146,-3.1085867881774902
670,670,0,0,3.4574999809265137,-3.985072135925293
671,671,0,0,1.020787000656128,-0.9676306843757629
672,672,0,0,3.7558040618896484,-4.278506755828857
673,673,0,1,1.3399686813354492,-1.3923968076705933
674,674,0,0,2.9538514614105225,-3.3381361961364746
675,675,1,1,-0.23362082242965698,0.1371929794549942
676,676,0,0,3.2527575492858887,-3.7559592723846436
677,677,0,0,3.0919766426086426,-3.5725440979003906
678,678,0,0,3.356276035308838,-3.957664966583252
679,679,0,0,3.6274001598358154,-4.248359680175781
680,680,0,0,2.5379295349121094,-2.8322575092315674
681,681,0,0,3.2027640342712402,-3.7059004306793213
682,682,0,0,3.8780269622802734,-4.514247894287109
683,683,0,0,2.8200995922088623,-3.2243754863739014
684,684,0,0,3.550302505493164,-4.072083950042725
685,685,1,1,-3.785752058029175,4.649762153625488
686,686,0,0,2.0385072231292725,-2.273008346557617
687,687,0,0,1.6940650939941406,-1.8347500562667847
688,688,0,0,0.13267439603805542,-0.11789974570274353
689,689,0,0,3.597315788269043,-4.144797325134277
690,690,0,0,2.7671737670898438,-3.048964262008667
691,691,1,1,-2.8727927207946777,3.530318260192871
692,692,0,0,3.4108426570892334,-3.960453510284424
693,693,0,0,3.891761302947998,-4.483152389526367
694,694,0,0,3.655463218688965,-4.2474236488342285
695,695,1,0,-0.47071373462677,0.5082042813301086
696,696,0,0,2.5595040321350098,-2.819472312927246
697,697,1,1,-1.559980869293213,1.8556394577026367
698,698,0,0,3.7793197631835938,-4.43961763381958
699,699,0,0,3.9038219451904297,-4.607300758361816
700,700,0,0,3.267444610595703,-3.7593235969543457
701,701,0,1,3.3021039962768555,-3.834077835083008
702,702,0,0,3.4895873069763184,-4.010655879974365
703,703,1,0,-0.560177206993103,0.5567103028297424
704,704,0,0,3.722771167755127,-4.309148788452148
705,705,1,0,-3.0009617805480957,3.6769492626190186
706,706,1,1,-3.7604899406433105,4.5820698738098145
707,707,0,0,3.387948989868164,-3.9638991355895996
708,708,1,1,-2.198019504547119,2.6217994689941406
709,709,0,0,3.550858497619629,-4.111198425292969
710,710,0,0,3.5046308040618896,-4.031681537628174
711,711,0,0,2.5560450553894043,-2.872812271118164
712,712,0,0,0.3141835629940033,-0.2589680850505829
713,713,0,0,3.6493096351623535,-4.225601673126221
714,714,0,0,2.4497690200805664,-2.567796230316162
715,715,1,1,-3.5591583251953125,4.367443561553955
716,716,0,0,3.9187378883361816,-4.530116558074951
717,717,1,1,-1.3247778415679932,1.4846599102020264
718,718,0,0,0.529753565788269,-0.6868944764137268
719,719,1,0,-2.9805684089660645,3.5322632789611816
720,720,0,0,3.089660882949829,-3.5648016929626465
721,721,0,1,0.8517850637435913,-0.8306071758270264
722,722,1,1,-0.9694010615348816,1.1626980304718018
723,723,0,0,3.3249645233154297,-3.7532215118408203
724,724,0,0,3.2347187995910645,-3.7575137615203857
725,725,0,0,3.930325508117676,-4.682005882263184
726,726,0,0,3.227900743484497,-3.6202449798583984
727,727,0,1,0.14463122189044952,-0.10992080718278885
728,728,0,0,3.2615296840667725,-3.7528316974639893
729,729,0,1,0.9620304703712463,-0.9669379591941833
730,730,0,0,2.558962345123291,-2.885183572769165
731,731,0,0,3.1855478286743164,-3.6031856536865234
732,732,0,1,1.1122018098831177,-1.1634876728057861
733,733,0,0,3.107475757598877,-3.446272373199463
734,734,0,0,2.5290966033935547,-2.874406337738037
735,735,0,0,2.333820104598999,-2.644620895385742
736,736,0,0,3.7114548683166504,-4.2608842849731445
737,737,0,1,1.4724746942520142,-1.5740256309509277
738,738,0,0,2.6116623878479004,-2.908442497253418
739,739,0,0,3.8016436100006104,-4.435629367828369
740,740,0,0,3.890366554260254,-4.586402893066406
741,741,0,0,2.9245197772979736,-3.373622417449951
742,742,1,1,-3.145573854446411,3.8108248710632324
743,743,0,0,3.2026727199554443,-3.5325608253479004
744,744,0,0,2.913074493408203,-3.348088264465332
745,745,0,0,3.0246896743774414,-3.55989408493042
746,746,0,0,3.3773298263549805,-3.7952961921691895
747,747,0,0,3.622995376586914,-4.1874098777771
748,748,0,0,1.7816487550735474,-1.9448025226593018
749,749,0,0,3.257237434387207,-3.6651806831359863
750,750,0,0,4.003094673156738,-4.684094429016113
751,751,0,0,3.62280011177063,-4.176336765289307
752,752,0,0,3.683804512023926,-4.269330978393555
753,753,0,0,3.819558620452881,-4.453102111816406
754,754,0,1,3.710024356842041,-4.270384788513184
755,755,1,0,-2.3810739517211914,2.897069215774536
756,756,0,0,0.40518730878829956,-0.34107285737991333
757,757,1,1,-3.2954349517822266,3.933687448501587
758,758,0,0,2.7806148529052734,-3.058267116546631
759,759,0,0,1.9096484184265137,-2.1110897064208984
760,760,0,0,3.0440361499786377,-3.4000186920166016
761,761,0,0,3.208824396133423,-3.6981756687164307
762,762,0,0,3.5182950496673584,-4.060685157775879
763,763,0,0,3.7585997581481934,-4.362608909606934
764,764,1,0,-1.769763469696045,1.938344955444336
765,765,0,0,3.8696818351745605,-4.486027717590332
766,766,1,1,-3.747809886932373,4.610906600952148
767,767,0,0,3.4246675968170166,-3.9575252532958984
768,768,0,0,3.8941457271575928,-4.598034858703613
769,769,0,0,3.7532641887664795,-4.364112854003906
770,770,0,0,3.512664794921875,-4.047482490539551
771,771,0,0,3.8039870262145996,-4.498869895935059
772,772,1,0,-0.6783838272094727,0.8770807981491089
773,773,1,0,-0.4442766606807709,0.588094174861908
774,774,1,1,-3.389423370361328,4.100512504577637
775,775,0,0,3.8676886558532715,-4.494938850402832
776,776,1,0,-0.026074005290865898,-0.018546966835856438
777,777,0,0,3.8729825019836426,-4.549846649169922
778,778,0,0,2.8086905479431152,-3.3006274700164795
779,779,0,0,3.7973251342773438,-4.47251033782959
780,780,0,0,3.951498031616211,-4.585330486297607
781,781,1,1,-3.1584038734436035,3.764587879180908
782,782,0,0,3.0266735553741455,-3.352538585662842
783,783,0,0,3.7666923999786377,-4.373754978179932
784,784,0,0,2.8035058975219727,-3.3277931213378906
785,785,0,0,3.6547396183013916,-4.201836585998535
786,786,0,0,3.8113675117492676,-4.366201877593994
787,787,1,1,-0.4530012011528015,0.5841128826141357
788,788,0,0,3.1933820247650146,-3.5101232528686523
789,789,0,0,3.4791746139526367,-4.0028886795043945
790,790,0,0,2.6940670013427734,-2.874725818634033
791,791,0,0,3.506640911102295,-3.973970890045166
792,792,0,0,3.6905436515808105,-4.262978553771973
793,793,0,0,3.820983409881592,-4.521434783935547
794,794,1,1,-3.672696590423584,4.4634199142456055
795,795,1,1,-3.5670363903045654,4.374584197998047
796,796,1,1,-3.707569122314453,4.537403106689453
797,797,0,0,3.2236595153808594,-3.7359678745269775
798,798,1,1,-0.6912713646888733,0.9071903824806213
799,799,0,0,3.226966142654419,-3.707016944885254
800,800,0,0,2.123826742172241,-2.286428689956665
801,801,0,0,3.8823189735412598,-4.43721342086792
802,802,0,0,2.9710817337036133,-3.4440650939941406
803,803,0,0,0.40946441888809204,-0.46249455213546753
804,804,0,0,3.7444047927856445,-4.334262847900391
805,805,0,0,1.6015169620513916,-1.65494704246521
806,806,0,0,2.897446632385254,-3.2106494903564453
807,807,1,1,-1.2196561098098755,1.363196611404419
808,808,0,0,2.562727451324463,-2.9571845531463623
809,809,0,0,3.6557910442352295,-4.237734794616699
810,810,1,1,-0.6243759393692017,0.7274909615516663
811,811,1,0,-0.2552573084831238,0.43321681022644043
812,812,0,0,3.5685298442840576,-4.087287902832031
813,813,0,0,3.0355937480926514,-3.475919008255005
814,814,1,0,-1.2863038778305054,1.6203244924545288
815,815,0,1,0.5851393938064575,-0.6420373320579529
816,816,0,1,2.0315957069396973,-2.3114075660705566
817,817,0,0,3.9246926307678223,-4.615309715270996
818,818,0,0,2.973221778869629,-3.323983669281006
819,819,0,0,1.807525634765625,-2.0348546504974365
820,820,0,0,3.822190284729004,-4.364718437194824
821,821,0,0,3.380709648132324,-3.9143900871276855
822,822,0,1,2.4855399131774902,-2.698394298553467
823,823,0,0,0.9585110545158386,-1.0261831283569336
824,824,1,1,-3.3415346145629883,3.9893670082092285
825,825,0,0,3.3474297523498535,-3.895662307739258
826,826,0,0,3.840400457382202,-4.536289215087891
827,827,0,0,3.8666510581970215,-4.511624336242676
828,828,0,0,3.443763017654419,-3.9875643253326416
829,829,0,0,2.0350899696350098,-2.141209363937378
830,830,0,0,1.3451128005981445,-1.4523414373397827
831,831,1,1,-1.0255334377288818,1.2210261821746826
832,832,0,0,1.4227657318115234,-1.5339819192886353
833,833,0,0,3.407540798187256,-3.7738146781921387
834,834,1,0,-2.5789241790771484,3.1847450733184814
835,835,0,0,3.9657225608825684,-4.695646286010742
836,836,1,1,-3.161682605743408,3.779965400695801
837,837,0,0,3.6976115703582764,-4.395184516906738
838,838,0,0,3.624411106109619,-4.182457447052002
839,839,0,0,2.560636043548584,-2.881415367126465
840,840,0,1,2.1153950691223145,-2.236358404159546
841,841,0,0,0.23702648282051086,-0.27569326758384705
842,842,0,0,3.5664591789245605,-4.112054347991943
843,843,0,0,2.1632306575775146,-2.35731840133667
844,844,0,0,3.8804707527160645,-4.484415054321289
845,845,0,0,3.3435215950012207,-3.800586700439453
846,846,0,0,3.445950508117676,-3.9945640563964844
847,847,1,1,-1.9232653379440308,2.2513132095336914
848,848,1,1,-2.4718880653381348,2.846247673034668
849,849,0,0,3.6202473640441895,-4.193545818328857
850,850,0,1,2.45947003364563,-2.7438626289367676
851,851,0,0,3.2847137451171875,-3.7917754650115967
852,852,0,0,3.626133918762207,-4.2443766593933105
853,853,0,1,1.5486518144607544,-1.6305079460144043
854,854,0,0,3.7764713764190674,-4.4270734786987305
855,855,0,0,1.8543394804000854,-1.9477336406707764
856,856,0,0,3.5721049308776855,-4.117437839508057
857,857,0,0,1.6140713691711426,-1.7179080247879028
858,858,0,1,0.4261153042316437,-0.45578640699386597
859,859,1,1,-3.6178083419799805,4.372060298919678
860,860,1,1,-1.4932231903076172,1.7870233058929443
861,861,0,0,1.9043550491333008,-2.34212589263916
862,862,0,0,3.5361149311065674,-4.118948459625244
863,863,0,0,3.8042092323303223,-4.397243976593018
864,864,0,0,3.2128071784973145,-3.743769884109497
865,865,1,0,0.004512697923928499,0.01204464491456747
866,866,0,0,3.80906343460083,-4.479495048522949
867,867,1,1,-3.816282272338867,4.581403732299805
868,868,0,0,2.7130324840545654,-3.0141329765319824
869,869,0,0,3.8580660820007324,-4.4778151512146
870,870,0,0,3.1424612998962402,-3.6006321907043457
871,871,0,0,3.4979028701782227,-3.9282469749450684
872,872,0,0,3.7399966716766357,-4.359403610229492
873,873,0,0,3.795363426208496,-4.437044620513916
874,874,0,0,1.188296914100647,-1.1962895393371582
875,875,0,0,3.7818989753723145,-4.447725296020508
876,876,0,0,3.753265619277954,-4.374489784240723
877,877,0,1,2.211826801300049,-2.52017879486084
878,878,0,0,3.410456657409668,-4.002742290496826
879,879,0,0,3.1487514972686768,-3.7508621215820312
880,880,0,0,2.9185500144958496,-3.253633975982666
881,881,0,0,3.722119092941284,-4.274241924285889
882,882,0,0,3.4799890518188477,-4.100856304168701
883,883,0,0,3.812697649002075,-4.46737003326416
884,884,0,0,2.8563990592956543,-3.091395378112793
885,885,0,0,3.6606035232543945,-4.128439426422119
886,886,1,1,-3.6263437271118164,4.531335830688477
887,887,0,0,3.753396987915039,-4.407692909240723
888,888,0,0,3.2958288192749023,-3.879876136779785
889,889,0,0,3.0382776260375977,-3.4069392681121826
890,890,0,0,3.125824451446533,-3.494884490966797
891,891,0,0,2.017810344696045,-2.1798248291015625
892,892,0,1,2.3340415954589844,-2.6098132133483887
893,893,0,0,3.4737744331359863,-4.029150485992432
894,894,1,1,-3.7851169109344482,4.6108856201171875
895,895,0,0,3.6453182697296143,-4.222001075744629
896,896,1,1,-3.547097682952881,4.278844833374023
897,897,0,0,1.6769508123397827,-1.6574974060058594
898,898,1,0,-1.2602320909500122,1.4775248765945435
899,899,1,1,-1.322836995124817,1.58512544631958
900,900,0,0,1.145662546157837,-1.2292332649230957
901,901,0,0,3.4690287113189697,-3.943730592727661
902,902,1,1,-2.177177906036377,2.59877872467041
903,903,0,0,3.730013847351074,-4.3481831550598145
